catalog_path	row_anchor	package_role	hermes_intent	paax_package_source_api	loader_guard_mcp_relation	mapping_status	documentation_status	test_evidence	security_provenance_note	disposition
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/integrations/nous-portal.md	R1594@L8603	non-skill-documentation	Nous Portal — sidebar_position: 1	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/integrations/providers.md	R1595@L8604	non-skill-documentation	AI 提供商 — title: "AI 提供商"	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/cli-commands.md	R1596@L8605	non-skill-documentation	CLI 命令参考 — sidebar_position: 1	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/environment-variables.md	R1597@L8606	non-skill-documentation	环境变量参考 — sidebar_position: 2	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/faq.md	R1598@L8607	non-skill-documentation	常见问题与故障排查 — sidebar_position: 3	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/mcp-config-reference.md	R1599@L8608	non-skill-documentation	MCP 配置参考 — sidebar_position: 8	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/model-catalog.md	R1600@L8609	non-skill-documentation	模型目录 — sidebar_position: 11	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/optional-skills-catalog.md	R1601@L8610	non-skill-documentation	可选技能目录 — sidebar_position: 9	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/profile-commands.md	R1602@L8611	non-skill-documentation	Profile 命令参考 — sidebar_position: 7	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/skills-catalog.md	R1603@L8612	non-skill-documentation	内置技能目录 — sidebar_position: 5	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/slash-commands.md	R1604@L8613	non-skill-documentation	斜杠命令参考 — sidebar_position: 2	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/tools-reference.md	R1605@L8614	non-skill-documentation	内置工具参考 — sidebar_position: 3	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/reference/toolsets-reference.md	R1606@L8615	non-skill-documentation	工具集参考 — sidebar_position: 4	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/checkpoints-and-rollback.md	R1607@L8616	non-skill-documentation	检查点与 `/rollback — sidebar_position: 8	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/cli.md	R1608@L8617	non-skill-documentation	CLI 界面 — sidebar_position: 1	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/configuration.md	R1609@L8618	non-skill-documentation	配置 — sidebar_position: 2	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/configuring-models.md	R1610@L8619	non-skill-documentation	配置模型 — sidebar_position: 3	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/docker.md	R1611@L8620	non-skill-documentation	Hermes Agent — Docker — sidebar_position: 7	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/acp.md	R1612@L8621	non-skill-documentation	ACP 宿主集成 — sidebar_position: 11	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/api-server.md	R1613@L8622	non-skill-documentation	API 服务器 — sidebar_position: 14	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/batch-processing.md	R1614@L8623	non-skill-documentation	批量处理 — sidebar_position: 12	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/browser.md	R1615@L8624	non-skill-documentation	浏览器自动化 — title: 浏览器自动化	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/built-in-plugins.md	R1616@L8625	non-skill-documentation	内置插件 — sidebar_position: 12	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/code-execution.md	R1617@L8626	non-skill-documentation	代码执行（程序化工具调用） — sidebar_position: 8	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/codex-app-server-runtime.md	R1618@L8627	non-skill-documentation	Codex App-Server 运行时 — title: Codex App-Server 运行时（可选）	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/computer-use.md	R1619@L8628	non-skill-documentation	电脑操控（macOS） — title: 电脑操控	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/context-files.md	R1620@L8629	non-skill-documentation	上下文文件 — sidebar_position: 8	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/context-references.md	R1621@L8630	non-skill-documentation	Context References — sidebar_position: 9	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/credential-pools.md	R1622@L8631	non-skill-documentation	凭证池 — title: 凭证池	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/cron.md	R1623@L8632	non-skill-documentation	定时任务（Cron） — sidebar_position: 5	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/curator.md	R1624@L8633	non-skill-documentation	Curator — sidebar_position: 3	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/delegation.md	R1625@L8634	non-skill-documentation	子智能体委派 — sidebar_position: 7	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/deliverable-mode.md	R1626@L8635	non-skill-documentation	可交付成果模式 — title: 可交付成果模式（聊天中的 Artifacts）	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/extending-the-dashboard.md	R1627@L8636	non-skill-documentation	扩展 Dashboard — sidebar_position: 17	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/fallback-providers.md	R1628@L8637	non-skill-documentation	备用提供商 — title: 备用提供商	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/goals.md	R1629@L8638	non-skill-documentation	持久目标（`/goal`） — sidebar_position: 16	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/honcho.md	R1630@L8639	non-skill-documentation	Honcho Memory — sidebar_position: 99	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/hooks.md	R1631@L8640	non-skill-documentation	Event Hooks — sidebar_position: 6	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/image-generation.md	R1632@L8641	non-skill-documentation	文生图（Image Generation） — title: 文生图（Image Generation）	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/kanban-tutorial.md	R1633@L8642	non-skill-documentation	Kanban 教程 — Kanban 教程	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/kanban-worker-lanes.md	R1634@L8643	non-skill-documentation	Kanban worker lanes（工作者通道） — Kanban worker lanes（工作者通道）	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/kanban.md	R1635@L8644	non-skill-documentation	Kanban — 多 Agent 配置文件协作 — sidebar_position: 12	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/lsp.md	R1636@L8645	non-skill-documentation	语言服务器协议（LSP） — sidebar_position: 16	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/mcp.md	R1637@L8646	non-skill-documentation	MCP（模型上下文协议） — sidebar_position: 4	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/memory-providers.md	R1638@L8647	non-skill-documentation	Memory Providers — sidebar_position: 4	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/memory.md	R1639@L8648	non-skill-documentation	持久化记忆 — sidebar_position: 3	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/overview.md	R1640@L8649	non-skill-documentation	功能概览 — title: "功能概览"	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/personality.md	R1641@L8650	non-skill-documentation	个性与 SOUL.md — sidebar_position: 9	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/plugins.md	R1642@L8651	non-skill-documentation	Plugins — sidebar_position: 11	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/provider-routing.md	R1643@L8652	non-skill-documentation	Provider Routing — title: Provider Routing	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/skills.md	R1644@L8653	non-skill-documentation	Skills 系统 — sidebar_position: 2	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/skins.md	R1645@L8654	non-skill-documentation	皮肤与主题 — sidebar_position: 10	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/spotify.md	R1646@L8655	non-skill-documentation	Spotify — Spotify	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/subscription-proxy.md	R1647@L8656	non-skill-documentation	订阅代理 — sidebar_position: 15	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/tool-gateway.md	R1648@L8657	non-skill-documentation	Nous Tool Gateway（工具网关） — title: "Nous Tool Gateway（工具网关）"	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/tools.md	R1649@L8658	non-skill-documentation	工具与工具集 — sidebar_position: 1	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/tts.md	R1650@L8659	non-skill-documentation	语音与 TTS — sidebar_position: 9	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
website/i18n/zh-Hans/docusaurus-plugin-content-docs/current/user-guide/features/vision.md	R1651@L8660	non-skill-documentation	视觉与图像粘贴 — title: 视觉与图像粘贴	—	NOT-A-PAAX-SKILL-PACKAGE	OUT-OF-SCOPE	NOT-APPLICABLE	NOT-RUN	No PAAX worker package is imported from this row	out-of-scope:phase-9-skill-package
